fighter,KD,SIG_STR_pct,TD_pct,SUB_ATT,REV,SIG_STR_att,SIG_STR_landed,TOTAL_STR_att,TOTAL_STR_landed,TD_att,TD_landed,p4p_score
James Zikic,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Jorge Patino,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Nick Roehrick,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Tony Petarra,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Andy Anderson,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Andy Wang,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Joe Giannetti,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Matt Andersen,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
James Toney,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Wes Albritton,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Nick Serra,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Mike Whitehead,0.001740280474070076,0.0503448275862069,0.029493087557603687,0.0033416374928916686,0.0,0.02162784457853127,0.022613913369585598,0.012179018950920596,0.013856906390114016,0.005579868708971553,0.004708355228586442,0.16548574033748184
Marcus Aurelio,0.017518823438972094,0.04661099137931035,0.009424731182795697,0.006821748604990048,0.0,0.026686259705522037,0.020823176448528033,0.013571610185861518,0.01270125535941536,0.009185813274981766,0.002137560576866935,0.16548197015724384
Joe Duffy,0.0435070118517519,0.03630051185344827,0.016410138248847926,0.008816197720447115,0.0054687500000000005,0.019942312852159912,0.01579141665104069,0.008806814353213246,0.006942372667322461,0.0013676148796498903,0.001998598703801016,0.16535173978168244
Maryna Moroz,0.00011601869827133839,0.03063005118534482,0.007944412442396314,0.011588446796364088,0.0,0.047286769706915595,0.027590591599474967,0.021637970302767304,0.01334245991514862,0.0036293079868708967,0.0015556577334033981,0.16532168636695738
Dan Lauzon,0.02030327219748422,0.03922413793103449,0.05456221198156681,0.0010001458688749883,0.0,0.01051264291790683,0.00990061878867429,0.005480205887875741,0.005285190135925322,0.009664478482859227,0.00915513516669586,0.1650880393588978
Jalin Turner,0.021045791866420784,0.05573706896551725,0.004423963133640553,0.011177283995592835,0.0075,0.020839131167283368,0.022793924620288765,0.009492306158038442,0.0102200496365511,0.000984682713347921,0.0007062532842879664,0.16492045554096899
Yao Zhikui,0.0012849155808183244,0.030560344827586208,0.009751152073732719,0.0009382996872334377,0.043750000000000004,0.022102070996686655,0.015019688730545658,0.015974054677624114,0.018751502262631742,0.004431072210065645,0.0023112629181993344,0.16487436396512384
Jason Miller,0.0005027476925091329,0.039741379310344827,0.020509984639016897,0.0010001458688749883,0.025,0.02003045032790261,0.01605100318769923,0.0101952502755983,0.00957104826301967,0.016301969365426695,0.005820050213113797,0.16472402914350612
Jerry Bohlander,0.0006845151754941832,0.05586591748768473,0.04851876234364713,0.015987651813639873,0.013616071428571429,0.002418109031071635,0.004395810452438992,0.006151473367944039,0.011820747947159718,0.002311269146608315,0.002921702574881766,0.16469203076914182
Eugene Jackson,0.05053940723266359,0.04313346674876848,0.01606319947333772,0.01704374669970348,0.0,0.01097914384303462,0.008739385497307867,0.0068183769676447795,0.00759775636147045,0.0016274617067833696,0.0019092660711157823,0.16445121060183013
Azamat Gashimov,0.0008121308878993688,0.038706896551724136,0.07649769585253456,0.0015855187748791582,0.0,0.010945270527452092,0.011053815863491467,0.006853031311740082,0.008346517369564141,0.004048140043763675,0.005542126466981958,0.16439114365003066
Jussier Formiga,0.014611104813546678,0.03929492555815598,0.03966836308773762,0.00955505804951841,0.0015625,0.011845610015166664,0.010560680870801496,0.00782191644187268,0.009386573588267751,0.011442991628166883,0.008632331830771589,0.16438205588400576
Yaotzin Meza,0.00014916689777743505,0.039274938423645316,0.033768268597761684,0.0227203598465616,0.018750000000000003,0.010624365432459726,0.009796147973534059,0.0075060731738027025,0.009364955340326485,0.007330415754923413,0.004976353126642144,0.16426104456743457
Callan Potter,0.0017518936738482118,0.07491379310344827,0.024270353302611368,0.001307932897355701,0.008333333333333333,0.011511014324549743,0.013594599662478904,0.00813960592363389,0.01049494725548426,0.005069292487235593,0.004847317101652362,0.16423408306563164
Alan Belcher,0.02339613732890098,0.04219415914601293,0.02176721510176651,0.010596940603971188,0.009791259765625001,0.0170166003945647,0.01783578514672792,0.008172059476223976,0.00904654186018201,0.00250282426718636,0.0017891245365504755,0.16410864762771207
Rogerio Nogueira,0.043112550892233426,0.034947415865384614,0.010204437699397377,0.0037523102075632643,0.011532827524038461,0.0224831050838704,0.018408523579598723,0.0103016902049141,0.008439530020774896,0.00015979067602255514,0.0006354528780468087,0.1639776346318446
Erick Silva,0.029895507072051564,0.06416873484644396,0.019859672619047614,0.015017474646952895,0.0025000000000000005,0.008599737953505012,0.01115006211325708,0.00347733400537091,0.004129993520987908,0.002527281067651349,0.0026443371577042096,0.1639701350029725
Journey Newson,0.02030327219748422,0.042586206896551716,0.008602150537634407,0.012828408592787416,0.0,0.029148909175241218,0.02280142508906807,0.013185278423910164,0.010060860620401879,0.003026987600291758,0.001373270275004379,0.16391676940837524
Dominic Waters,0.0005027476925091329,0.02241379310344828,0.07127496159754225,0.0010001458688749883,0.0,0.014506128544478483,0.010650665666604163,0.008067730246991782,0.007979158101527483,0.009153902261123266,0.018048695042914696,0.16359792812601454
Jason MacDonald,0.0002842482386114224,0.06704897124191811,0.020935949329328504,0.021596918284658193,0.017810930524553573,0.0038789793346032855,0.006326040606332537,0.004108295956377111,0.007501233585042082,0.010169926148796499,0.0038714433898230857,0.16353293664004442
Carmelo Marrero,0.0012849155808183244,0.04985991379310345,0.03889400921658986,0.0009382996872334377,0.0,0.007925197022357278,0.009338083630226887,0.007769446188927012,0.012391594934747093,0.01649343544857768,0.018569802066911893,0.1634646975694929
Miranda Granger,0.0017518936738482118,0.04931034482758621,0.008602150537634407,0.001307932897355701,0.0,0.03340862717691766,0.033095818488655546,0.016333433060834675,0.016617601722761898,0.00149525893508388,0.0015122321480702983,0.16343529346874847
Gary Goodridge,0.000584448441273493,0.07336610991379311,0.06143173963133639,0.0032947114017628657,0.01162109375,0.0012782273915675061,0.003299620288768048,0.0005344855004299064,0.0012661517896925595,0.0026600109409190367,0.004083026799789806,0.1634196258493327
Cody McKenzie,0.0006845151754941832,0.013754618226600991,0.04510533245556286,0.029611275843860432,0.034375,0.007686301007196298,0.005753931049262008,0.005359044032964753,0.006621958305748076,0.00785010940919037,0.006584340514976353,0.16338642602085632
Bart Palaszewski,0.05232443292037362,0.030560344827586208,0.005990783410138248,0.011057189299296276,0.0,0.025022307361117182,0.017818301143821488,0.011025414340814693,0.007565878924986242,0.000984682713347921,0.0009563846558066213,0.16330571959728848
Jose Maria,0.0008121308878993688,0.05577586206896551,0.026359447004608294,0.013413781498791586,0.0,0.015537778998009495,0.017804237764860304,0.008233044303268636,0.009632274807692444,0.010175054704595185,0.005542126466981958,0.16328573850567277
Jared Cannonier,0.03378253550573609,0.0575918091202978,0.012222454964390448,0.00014869436923255872,0.0,0.017944506432972122,0.022013183352368616,0.008110528945355947,0.00978810245175132,0.000838907400039785,0.0007574165193713278,0.163198139061516
Elvis Mutapcic,0.0005027476925091329,0.04129310344827586,0.008602150537634407,0.0010001458688749883,0.0,0.03593783474041303,0.031501968873054564,0.019740340133670792,0.021326544840192738,0.00149525893508388,0.001373270275004379,0.1627733653447138
Antonio Carvalho,0.022623646162910988,0.032984913793103456,0.005990783410138248,0.0007074594158729031,0.0,0.03765170565515004,0.024231201950121885,0.018507672279258567,0.013971706161375476,0.005005470459518599,0.0009563846558066213,0.16263094394325675
Motonobu Tezuka,0.0008121308878993688,0.03793103448275862,0.023852534562211983,0.0015855187748791582,0.0,0.02332507596982422,0.019154322145134073,0.01375309626938285,0.012387469317967383,0.02089715536105033,0.008877211420564022,0.162575549191672
Andreas Stahl,0.0026858498599079874,0.043362068965517246,0.013824884792626727,0.0020471993176002273,0.0,0.03111237294163895,0.028070504406525407,0.017138440639226333,0.017814269755067513,0.004048140043763675,0.0024154843229987743,0.16251921504487282
Matt Bessette,0.0026858498599079874,0.03793103448275862,0.013824884792626727,0.0020471993176002273,0.0,0.03810097278813935,0.02897056066004125,0.01843220281878435,0.015242754878810905,0.0025164113785557983,0.0024154843229987743,0.16216735530022397
Kevin Casey,0.01659067385280139,0.05876847290640395,0.011127715602369978,0.01363794382641456,0.006696428571428572,0.011494374801105696,0.015401409016634969,0.008300042701852892,0.012977868141597727,0.004390043763676148,0.0022665966018567177,0.16165156978614262
Dave Beneteau,0.0008179374877884367,0.05944504310344828,0.07910906298003073,0.0005686664771111744,0.0,0.004044028179032952,0.006056628539283705,0.001782202324639072,0.00244090621982769,0.0023249452954048136,0.004638874292053482,0.16122829489862034
Ryan Couture,0.0026858498599079874,0.04413793103448276,0.022599078341013823,0.0020471993176002273,0.0,0.024323447376467137,0.02267016688543034,0.011963391920994257,0.011569162198444321,0.01323851203501094,0.005750569276580837,0.16098530824593263
Sheldon Westcott,0.0017518936738482118,0.04517241379310345,0.04557910906298004,0.001307932897355701,0.0,0.01350775713783557,0.01344459028689293,0.007305848074585389,0.007800979289882097,0.01323851203501094,0.011517487008816489,0.16062652326031085
Renee Forte,0.022623646162910988,0.037252155172413794,0.021502304147465442,0.0007074594158729031,0.0,0.025246940927611834,0.021531033189574347,0.01277199328321802,0.012433389226471966,0.002707877461706783,0.0034576983709931684,0.16023449735823922
Antonio Braga Neto,0.0017518936738482118,0.047758620689655175,0.03701382488479262,0.013136195621268127,0.008333333333333333,0.009447713417487721,0.0101443840240015,0.006127086977654751,0.007739752745209322,0.010175054704595185,0.008182402055234425,0.15981026212708035
Yuta Sasaki,9.023676532215206e-05,0.05151131465517242,0.02912532002048131,0.014224640288835183,0.015277777777777779,0.010612133401832705,0.010381117569848117,0.005537406947203422,0.0059940787234648105,0.009199109530756137,0.007748146201903428,0.15970128188259747
Eliot Marshall,0.0008179374877884367,0.03775323275862069,0.043855606758832565,0.015846839162164724,0.0,0.023753543698508475,0.015075942246390398,0.010700176904009135,0.007094123614958698,0.001973924142961342,0.002762889005663572,0.15963421577989806
Andrei Semenov,0.062087423374833244,0.028620689655172418,0.013824884792626727,0.0020471993176002273,0.0,0.014739081872695165,0.011869491843240203,0.009893372433701428,0.011569162198444321,0.0025164113785557983,0.0024154843229987743,0.15958320118986827
Alessio Sakara,0.035278774671841664,0.053065724339978464,0.01277115735407066,0.00012510662496445835,0.006145833333333333,0.014084862609534864,0.01608670366116632,0.006864245040353701,0.008031451788998977,0.0025151897850565277,0.0045124515567524955,0.15948150076605147
Assuerio Silva,0.0005027476925091329,0.05215517241379311,0.029493087557603687,0.0010001458688749883,0.0,0.02082914745321694,0.022351396962310144,0.009821496757059315,0.010673126067129645,0.009664478482859227,0.0024849652595317338,0.15897576451488793
Sean Salmon,0.0008121308878993688,0.04258620689655173,0.0551889400921659,0.0015855187748791582,0.0,0.013940384747380833,0.013753984624039001,0.007284285371592755,0.0077954784675091544,0.0071115973741794295,0.008877211420564022,0.1589357386567614
Maurice Greene,0.032506786701347,0.0543419027093596,0.002633311389071757,0.008806206588407327,0.0,0.02030500246472941,0.02147678872786692,0.00892690128171017,0.009029473508774031,0.0003282275711159737,0.00047994394815204064,0.15883454489053425
Chris Avila,0.0008121308878993688,0.04025862068965518,0.013824884792626727,0.0015855187748791582,0.0,0.033907812880239106,0.028154884680292522,0.0173756303721453,0.016612100900388956,0.004048140043763675,0.002207041513399895,0.15878676553528986
Phillipe Nover,0.00014916689777743505,0.03695427955665024,0.010467412771560236,0.01997451314279622,0.020758928571428574,0.01673225907381441,0.013223594331788591,0.012071975532492877,0.015165623782494614,0.007836433260393872,0.005423016290068312,0.15875720321126538
Amanda Cooper,0.0001933644971188973,0.035942887931034485,0.021476190476190475,0.022346343430125107,0.016145833333333335,0.016203359935771437,0.01621038814925933,0.01046478406300622,0.012177003070654715,0.003505652808169219,0.0034576983709931684,0.15812350606565637
Dean Lister,0.0008179374877884367,0.04738685344827586,0.014804147465437787,0.02521088048526206,0.0078125,0.011315499924082173,0.010435027189199326,0.0062564631956105515,0.00664640450703902,0.019365426695842448,0.008043440182168507,0.1580945805807062
Devin Powell,0.01613530895954964,0.04093750000000001,0.005990783410138248,0.009809496730167757,0.009375000000000001,0.02320027954399386,0.020026251640727546,0.013440437075989662,0.014986069765255995,0.003090809628008752,0.0010606060606060607,0.15805254281443754
Rolando Dy,0.015198449473545329,0.03967672413793103,0.01970046082949309,0.0007074594158729031,0.00625,0.024373365946799286,0.021474779673729606,0.010777443256399408,0.009196035676898914,0.00672866520787746,0.0038745839901909262,0.15795796760873795
Buddy Roberts,0.0026858498599079874,0.03948275862068965,0.013824884792626727,0.0020471993176002273,0.0,0.03111237294163895,0.025370335645977873,0.01843220281878435,0.020018425363287462,0.0025164113785557983,0.0024154843229987743,0.1579059250620678
Greg Hardy,0.00800964513063915,0.060470433728448285,0.009907834101382488,0.00038384987205004265,0.0,0.025491853913303927,0.028726209450590665,0.011076962677656458,0.011944683012719098,0.0010804157549234134,0.000800052548607462,0.157891940190321
Chris Fishgold,0.00034805609481401516,0.03395474137931034,0.04516129032258065,0.009578656458807223,0.0,0.019805816761407954,0.01461185074067129,0.008610391605639726,0.005889802264568988,0.009409190371991246,0.010127868278157296,0.1574976642779487
Danny Downes,0.0026858498599079874,0.043362068965517246,0.013824884792626727,0.013875462041512654,0.0,0.026519864471081553,0.024020251265704107,0.014033411408287087,0.0139569974406826,0.0025164113785557983,0.0024154843229987743,0.1572106859468745
Jake Rosholt,0.0005027476925091329,0.05551724137931035,0.05560675883256527,0.00494290011017913,0.0,0.007517528697978091,0.008850553159572472,0.004186443708317723,0.0053464166805980975,0.006601021152443472,0.008043440182168507,0.15711505159564224
Angela Magana,0.0005027476925091329,0.03172413793103448,0.029493087557603687,0.00494290011017913,0.0,0.034473556677336765,0.022651415713482094,0.015485300076457754,0.010244540254420209,0.005069292487235593,0.0024849652595317338,0.15707194375979056
Kazuhiro Nakamura,0.0008121308878993688,0.052672413793103445,0.026359447004608294,0.0015855187748791582,0.0,0.014539407591366583,0.016004125257828614,0.008233044303268636,0.009999634075729104,0.01783369803063457,0.008877211420564022,0.15691663113988177
Jumabieke Tuerxun,0.0017518936738482118,0.03741379310344828,0.01549615975422427,0.024964458345180556,0.0,0.01956454367146925,0.015394712169510594,0.011129634071945758,0.01067862688950259,0.015280816921954777,0.004847317101652362,0.15652195570273664
Gideon Ray,0.0005027476925091329,0.048793103448275865,0.07127496159754225,0.0010001458688749883,0.0,0.008715574385949585,0.00990061878867429,0.004013942084376654,0.004366791965833674,0.003026987600291758,0.004708355228586442,0.15630322866091467
Besam Yousef,0.0008121308878993688,0.05499999999999999,0.013824884792626727,0.0015855187748791582,0.0,0.019131916061923986,0.021854490905681607,0.016254369816528353,0.023040888091030477,0.0025164113785557983,0.002207041513399895,0.15622765222252535
Godofredo Pepey,0.011024943572080274,0.04334195606387147,0.010953864683703393,0.017702005841755627,0.017444957386363636,0.014162394752650645,0.013234918091471624,0.009268176562272966,0.011294588540986876,0.006510546175651482,0.0012572055287504579,0.15619555719955847
Brad Gumm,0.0008121308878993688,0.041810344827586214,0.013824884792626727,0.013413781498791586,0.025,0.015338104716680913,0.014654040877554848,0.010303063790561468,0.012938508220022371,0.005579868708971553,0.002207041513399895,0.155881769834095
Kennedy Nzechukwu,0.0017518936738482118,0.056810344827586214,0.008602150537634407,0.001307932897355701,0.0,0.02688593398685062,0.03054565910369398,0.012538397334131155,0.01386240721248696,0.00149525893508388,0.0015122321480702983,0.15531221065674142
Sean Soriano,0.0005027476925091329,0.07336206896551724,0.008602150537634407,0.0010001458688749883,0.025,0.012309711449864072,0.016951059441215076,0.006198962654296863,0.008407743914236916,0.00149525893508388,0.001373270275004379,0.15520311973423695
Maxim Grishin,0.0005027476925091329,0.05862068965517241,0.029493087557603687,0.0010001458688749883,0.0,0.01537138376356901,0.018001125070316894,0.011604013537783698,0.01606106199833397,0.0020058351568198393,0.0024849652595317338,0.1551450555605154
Dustin Pague,0.0008179374877884367,0.05554956896551725,0.03602150537634408,0.021021704103876413,0.004166666666666667,0.009235559493576104,0.011166322895180948,0.004765042905286727,0.005754792950241713,0.003569474835886214,0.003040812751795411,0.15510938843215993
Hector Urbina,0.0005027476925091329,0.05836206896551724,0.008602150537634407,0.03648493404061226,0.025,0.006985063947768536,0.008100506281642604,0.0036114382951808266,0.004366791965833674,0.00149525893508388,0.001373270275004379,0.15488423093678694
Claudio Puelles,0.0005027476925091329,0.044655172413793104,0.02447926267281106,0.00494290011017913,0.0,0.02076258935944074,0.020251265704106507,0.009131490261295037,0.008407743914236916,0.014259664478482856,0.006931745197641151,0.15432458180449563
Xavier Foupa-Pokam,0.0008121308878993688,0.048793103448275865,0.013824884792626727,0.0015855187748791582,0.025,0.018932241780595403,0.019604350271891995,0.00978555891873826,0.010918032245820752,0.0025164113785557983,0.002207041513399895,0.15397927401268321
Vitor Belfort,0.05468851598475897,0.06070326904679799,0.012619628656083749,0.007277541259557373,0.0019230182354266828,0.004681938290940179,0.006333792714978129,0.0016526755075911782,0.0019728333596873925,0.0006312058140906072,0.0014534388431833977,0.15393785771309565
Jordan Rinaldi,0.0002552411361969445,0.043866379310344816,0.026986175115207373,0.01827424162994029,0.005000000000000001,0.012462795065549322,0.011003187699231202,0.008241669384465689,0.0101098418561401,0.009945295404814002,0.007709931686810299,0.15385475828870007
Oli Thompson,0.0026858498599079874,0.05112068965517241,0.013824884792626727,0.013875462041512654,0.0,0.021328333156538398,0.02267016688543034,0.01049712811749517,0.011018123296389331,0.004048140043763675,0.0024154843229987743,0.15348426217183544
Irwin Rivera,0.0005027476925091329,0.04439655172413792,0.016958525345622116,0.0010001458688749883,0.0,0.02755151492461256,0.025501593849615603,0.012409021116175352,0.011285391513857409,0.010175054704595185,0.003596660244059088,0.15337720698405935
Chad Reiner,0.0008121308878993688,0.030948275862068966,0.034506912442396315,0.02524204422270401,0.0,0.014339733310038,0.011953872117007311,0.010303063790561468,0.012571148951985711,0.0071115973741794295,0.005542126466981958,0.15333090542582256
Yoislandy Izquierdo,0.0008121308878993688,0.05887931034482759,0.013824884792626727,0.0015855187748791582,0.0,0.021128658875209816,0.02545471591974498,0.010648067038443605,0.013122187854040701,0.005579868708971553,0.002207041513399895,0.1532423847100434
Yosdenis Cedeno,0.022623646162910988,0.04025862068965517,0.005990783410138248,0.0007074594158729031,0.021875000000000002,0.022476460274177743,0.016918244890305644,0.010443221360013586,0.008025078010032065,0.002707877461706783,0.0009563846558066213,0.1529827763306197
Damon Jackson,0.0002552411361969445,0.04289655172413792,0.020875576036866357,0.017091415357549048,0.005000000000000001,0.017514554383162465,0.015795987249203076,0.008871300311850594,0.009035315997132875,0.011323851203501094,0.004208092485549133,0.1528678858851495
Hector Sandoval,0.00034805609481401516,0.05044181034482759,0.015548387096774191,0.009578656458807223,0.021875000000000002,0.011494374801105696,0.013711794487155447,0.005742552107619451,0.007198519656949583,0.010940919037199124,0.005959012086179716,0.15283908217143205
Tommy Hayden,0.0008121308878993688,0.0410344827586207,0.0551889400921659,0.0015855187748791582,0.0,0.012542664778080755,0.012403900243765234,0.006421777251887412,0.006693400663399178,0.0071115973741794295,0.008877211420564022,0.15267162424544117
Paul Varelans,0.030053197802193444,0.06561355064655171,0.031941244239631336,0.008700597099800967,0.0,0.0034465652903700843,0.003436738233639602,0.0028245119416944516,0.0037135394132727195,0.0009487828227571116,0.0019725433526011564,0.15265127084251257
Alex Ricci,0.0008121308878993688,0.05112068965517241,0.013824884792626727,0.0015855187748791582,0.0,0.02032996174989548,0.021854490905681607,0.014615604389088196,0.020285693580755538,0.005579868708971553,0.002207041513399895,0.15221588495836996
Lucas Martins,0.047352202994459115,0.040639624384236454,0.002633311389071757,0.006034060646756569,0.0,0.020704351027386575,0.017731911815917066,0.008788283905328953,0.007047639957577384,0.000711159737417943,0.000420388859695218,0.15206293471784704
Frank Trigg,0.014999560276508749,0.030768165024630548,0.054674127715602365,0.009941611725191925,0.0140625,0.006056816247068398,0.007803166269320406,0.0034661467488257,0.0049861640650681015,0.0019283369803063458,0.003189700472937467,0.15187629552545998
Paul Bradley,0.0008121308878993688,0.03017241379310345,0.029493087557603687,0.0015855187748791582,0.0,0.021727681719195563,0.015104069004312768,0.01090681947435521,0.00853019700358247,0.02089715536105033,0.012212296374146085,0.1514413699501281
Jarjis Danho,0.0008121308878993688,0.048793103448275865,0.013824884792626727,0.0015855187748791582,0.0,0.0259208416270958,0.026354772173260828,0.01375309626938285,0.01514266382824232,0.0025164113785557983,0.002207041513399895,0.15091046469361857
Karlos Vemola,0.0001933644971188973,0.042230603448275866,0.03205222734254993,0.021360654869799073,0.004166666666666667,0.011111665761892578,0.010603787736733546,0.006707483066539808,0.007489345744145272,0.00976021152443472,0.004847317101652362,0.15052332775980873
Dokonjonosuke Mishima,0.0008121308878993688,0.030948275862068966,0.07649769585253456,0.0015855187748791582,0.0,0.00934787627682343,0.009703731483217702,0.005559269132182065,0.0061423617613441915,0.004048140043763675,0.005542126466981958,0.15018712654169508
Mark De La Rosa,0.00014916689777743505,0.047241379310344826,0.015962475312705723,0.0036050424088102683,0.0,0.026751629261909368,0.022891162840534676,0.012384634725886065,0.010881952317710008,0.007207330415754923,0.0029812576633385882,0.15005603115477187
Erik Koch,0.03566763180854286,0.03735641163793104,0.013041474654377877,0.013986352004549334,0.0025000000000000005,0.01562139260331584,0.013692105756609785,0.0076166879149135724,0.00740035200479863,0.0012910284463894964,0.0017484673322823614,0.14992190416371085
Sarah Frota,0.0008121308878993688,0.04258620689655173,0.013824884792626727,0.0015855187748791582,0.0,0.02632019018975297,0.023654603412713294,0.01677187468835156,0.019367295410663895,0.0025164113785557983,0.002207041513399895,0.14964615794539438
Philipe Lins,0.0008121308878993688,0.047241379310344826,0.013824884792626727,0.0015855187748791582,0.0,0.02811725872171021,0.027704856553534597,0.012976838961648038,0.012571148951985711,0.0025164113785557983,0.002207041513399895,0.14955746984658433
Ryan Jensen,0.007541215387636995,0.055248518318965524,0.03452649769585254,0.013713837754567105,0.0060546875,0.008885349523589643,0.009294135570973186,0.004122654045297849,0.004439020155252341,0.0025642778993435443,0.0031450341565948496,0.14953522800807356
Adam Wieczorek,0.0005027476925091329,0.05034482758620689,0.008602150537634407,0.00494290011017913,0.0,0.024689516892236207,0.025651603225201575,0.013789034107703905,0.01636719472169785,0.003026987600291758,0.001373270275004379,0.14929023274866524
Anthony Lapsley,0.0008121308878993688,0.04801724137931035,0.013824884792626727,0.0015855187748791582,0.025,0.01214331621542359,0.012853928370523158,0.011769327594060556,0.01826521760655392,0.0025164113785557983,0.002207041513399895,0.1489950185132325
Dhiego Lima,0.022348685246993214,0.05226326778017241,0.01272272465437788,0.009698606767131078,0.0,0.014459069892238286,0.014468052690793175,0.0068273582184894795,0.00679621820853522,0.004419105579868708,0.004901164827465406,0.14890425386606487
Dustin Kimura,0.0002552411361969445,0.02598275862068966,0.010691244239631338,0.052576203529286325,0.018750000000000003,0.013620905897255101,0.009765610350646915,0.006464902657872679,0.005049467938935132,0.002975929978118161,0.0027073042564372046,0.14883956860506944
DaMarques Johnson,0.022252386328442703,0.048273033405172416,0.02557603686635945,0.006658445807861813,0.0087109375,0.010968201870698425,0.010334122445152822,0.005384813388282289,0.005480541080021899,0.002420678336980306,0.002769837099316868,0.14882903412828902
Ray Rodriguez,0.0008121308878993688,0.030948275862068966,0.07649769585253456,0.0015855187748791582,0.0,0.00934787627682343,0.009703731483217702,0.004869262636417788,0.005223963591252544,0.004048140043763675,0.005542126466981958,0.14857872187583915
Pawel Pawlak,0.0005027476925091329,0.036120689655172414,0.024270353302611368,0.0010001458688749883,0.0,0.024689516892236207,0.018751171948246766,0.016146556301565185,0.018755029963936132,0.003537563822027716,0.004708355228586442,0.14848213067576638
Phil Harris,0.0002552411361969445,0.03036637931034483,0.057382488479262674,0.000531847544071652,0.0,0.021837502573926287,0.011970748171760734,0.009401742805469383,0.004581084872188392,0.0052735229759299776,0.006876160448414784,0.14847671831756565
Francis Ngannou,0.053323163380480466,0.05969444537984913,0.0007680491551459289,0.004072481281395128,0.0,0.010894669476666187,0.01016657779392462,0.004825308975564966,0.0043625467659589015,0.00021084062727935813,0.00015735388567758506,0.14847543672194227
Shane del Rosario,0.0008121308878993688,0.06586206896551726,0.013824884792626727,0.0015855187748791582,0.0,0.01813354465528107,0.023654603412713294,0.008750549175091844,0.011101711879839079,0.0025164113785557983,0.002207041513399895,0.14844846543580348
Alex Da Silva,0.0005027476925091329,0.0475,0.04495238095238096,0.0010001458688749883,0.0,0.010312968636578247,0.010950684417776111,0.007578975645825417,0.009326142084328564,0.00813274981765135,0.008043440182168507,0.1483002352980933
Drew Fickett,0.01606030266070384,0.03707204433497535,0.028765635286372618,0.03148594740088956,0.005357142857142857,0.006386635372477217,0.0061798505263721834,0.004429537514675152,0.005584762872359978,0.0034600656455142224,0.0034576983709931684,0.14823962284247613
Jeremy Horn,2.677354575492425e-05,0.06024313038793103,0.02142217409606522,0.018611443080039806,0.0028846153846153848,0.007008903265010491,0.008739680094188578,0.004731495883493399,0.00707304019542895,0.00977095080794479,0.007651858317501383,0.14816406505797397
Muslim Salikhov,0.03961575150970181,0.04743534482758621,0.011944700460829495,0.0007165197611600796,0.0,0.014669195874230163,0.015717232327020436,0.006055211301012639,0.005741567059927633,0.0032822757111597364,0.002790681380276756,0.14796848021290493
Cody Pfister,0.00034805609481401516,0.03948275862068965,0.03834562211981567,0.0007074594158729031,0.0,0.015038593294688039,0.010392837052315768,0.009041645665492398,0.009218995631151205,0.01649343544857768,0.008877211420564022,0.14794661476398135
Ashkan Mokhtarian,0.0008121308878993688,0.05577586206896551,0.034506912442396315,0.0015855187748791582,0.0,0.012942013340737921,0.014654040877554848,0.00693928212371062,0.0077954784675091544,0.0071115973741794295,0.005542126466981958,0.14766496282481428
